Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,PG,SG,SF,PF,C,Player Name,Status
1993-94,22,WSB,NBA,SG,65,1604,14.0,0.508,0.033,0.231,6.3,7.6,6.9,12.9,2.0,0.4,12.3,23.4,1.0,0.2,1.2,0.035,-0.9,-1.5,-2.4,-0.2,False,True,True,False,False,Calbert Cheaney,Inactive
1994-95,23,WSB,NBA,SG,78,2651,14.2,0.529,0.251,0.189,4.4,9.7,7.0,11.0,1.5,0.6,11.0,22.6,2.1,1.1,3.2,0.058,0.3,-1.3,-1.1,0.6,False,True,True,False,False,Calbert Cheaney,Inactive
1995-96,24,WSB,NBA,SF,70,2324,13.0,0.528,0.17,0.236,3.5,8.5,6.1,10.6,1.5,0.6,11.4,21.7,1.5,1.7,3.2,0.065,-1.0,-0.9,-1.9,0.1,False,True,True,False,False,Calbert Cheaney,Inactive
1996-97,25,WSB,NBA,SG,79,2411,11.1,0.53,0.041,0.188,3.4,9.5,6.5,7.2,1.7,0.6,10.6,16.5,1.6,2.2,3.9,0.077,-2.6,0.1,-2.5,-0.3,False,True,True,False,False,Calbert Cheaney,Inactive
1997-98,26,WAS,NBA,SG,82,2841,11.7,0.488,0.054,0.219,3.2,10.0,6.5,9.8,1.8,0.9,8.8,18.4,1.6,2.5,4.1,0.069,-2.3,0.2,-2.1,0.0,False,True,True,False,False,Calbert Cheaney,Inactive
1998-99,27,WAS,NBA,SG,50,1266,8.8,0.433,0.089,0.161,3.0,10.2,6.5,9.6,1.6,0.9,8.6,17.7,-0.4,0.8,0.4,0.016,-3.2,-0.2,-3.4,-0.5,False,True,True,False,False,Calbert Cheaney,Inactive
1999-00,28,BOS,NBA,SG,67,1309,6.7,0.473,0.198,0.077,1.9,10.6,6.0,9.0,1.7,0.8,14.0,10.9,0.0,0.8,0.8,0.029,-3.8,0.1,-3.7,-0.6,False,True,True,False,False,Calbert Cheaney,Inactive
2000-01,29,DEN,NBA,SG,9,153,4.1,0.34,0.0,0.067,3.5,10.8,7.1,8.6,1.4,0.9,13.9,10.5,-0.2,0.1,-0.1,-0.035,-5.6,0.0,-5.6,-0.1,False,True,True,False,False,Calbert Cheaney,Inactive
2001-02,30,DEN,NBA,SG,68,1631,10.3,0.499,0.009,0.144,3.8,13.4,8.4,11.3,1.1,1.0,12.4,15.5,0.6,0.6,1.2,0.037,-2.8,-0.8,-3.5,-0.6,False,True,True,False,False,Calbert Cheaney,Inactive
2002-03,31,UTA,NBA,SG,81,2351,9.8,0.514,0.038,0.106,3.9,10.5,7.3,11.7,1.5,0.4,13.7,15.5,1.0,1.7,2.8,0.056,-2.4,-0.3,-2.6,-0.4,False,True,True,False,False,Calbert Cheaney,Inactive
2003-04,32,GSW,NBA,SF,79,2067,10.6,0.493,0.017,0.133,4.2,10.0,7.1,11.2,1.6,0.4,12.2,15.5,1.0,1.3,2.3,0.054,-2.4,0.1,-2.3,-0.1,False,True,True,False,False,Calbert Cheaney,Inactive
2004-05,33,GSW,NBA,SG,55,951,7.8,0.444,0.011,0.14,3.5,11.0,7.1,10.5,0.9,1.1,11.1,14.7,-0.3,0.5,0.3,0.013,-3.9,-0.1,-4.0,-0.5,False,True,True,False,False,Calbert Cheaney,Inactive
2005-06,34,GSW,NBA,SF,42,448,6.0,0.412,0.074,0.074,4.9,10.5,7.6,6.6,1.5,0.3,13.2,12.8,-0.3,0.3,0.0,0.0,-4.7,-0.1,-4.8,-0.3,False,True,True,False,False,Calbert Cheaney,Inactive
2017-18,20,POR,NBA,PF,27,189,7.5,0.449,0.133,0.3,8.7,22.3,15.6,10.8,1.3,1.3,20.9,20.0,-0.3,0.3,0.0,-0.003,-6.6,1.2,-5.5,-0.2,False,False,False,True,True,Caleb Swanigan,Inactive
2018-19,21,TOT,NBA,PF,21,178,4.7,0.377,0.132,0.17,10.2,27.6,19.1,8.0,1.6,0.5,24.0,17.7,-0.5,0.2,-0.2,-0.06,-7.1,0.0,-7.2,-0.2,False,False,False,True,True,Caleb Swanigan,Inactive
2019-20,22,TOT,NBA,"C,PF",27,288,7.6,0.597,0.043,0.362,9.9,26.4,18.3,13.9,0.5,2.2,40.4,13.5,-0.2,0.2,0.0,0.004,-6.3,0.2,-6.0,-0.3,False,False,False,True,True,Caleb Swanigan,Inactive
1999-00,23,WAS,NBA,C,11,143,11.9,0.403,0.0,0.304,11.9,13.8,12.9,7.6,1.1,7.1,10.3,18.0,0.0,0.2,0.1,0.043,-3.9,0.1,-3.8,-0.1,False,False,False,False,True,Calvin Booth,Inactive
2000-01,24,TOT,NBA,C,55,933,16.1,0.512,0.0,0.31,9.5,21.1,15.2,7.4,1.6,8.5,15.6,16.3,0.6,1.4,2.1,0.106,-1.9,2.7,0.7,0.6,False,False,False,False,True,Calvin Booth,Inactive
2001-02,25,SEA,NBA,C,15,279,11.9,0.502,0.0,0.293,8.6,14.1,11.4,8.6,1.2,3.5,14.7,18.1,0.2,0.3,0.5,0.082,-3.3,0.2,-3.0,0.0,False,False,False,False,True,Calvin Booth,Inactive
2002-03,26,SEA,NBA,C,47,575,9.9,0.494,0.017,0.395,6.5,16.0,11.2,3.3,1.0,4.5,13.6,13.2,0.2,0.7,0.8,0.071,-4.0,0.6,-3.3,-0.2,False,False,False,False,True,Calvin Booth,Inactive
2003-04,27,SEA,NBA,C,71,1206,13.6,0.521,0.007,0.324,8.5,18.8,13.7,3.7,0.8,6.3,12.0,14.4,1.3,0.9,2.2,0.088,-2.2,0.3,-1.8,0.0,False,False,False,False,True,Calvin Booth,Inactive
2004-05,28,TOT,NBA,C,51,451,11.9,0.508,0.009,0.296,7.4,19.7,13.6,2.7,1.7,4.6,11.6,13.8,0.3,0.7,1.0,0.101,-3.1,1.9,-1.2,0.1,False,False,False,False,True,Calvin Booth,Inactive
2005-06,29,WAS,NBA,C,33,250,8.9,0.451,0.043,0.191,8.6,15.8,12.1,7.2,1.9,2.8,13.6,10.5,0.1,0.3,0.4,0.07,-3.7,1.3,-2.3,0.0,False,False,False,False,True,Calvin Booth,Inactive
2006-07,30,WAS,NBA,C,44,380,9.6,0.49,0.03,0.152,7.9,16.8,12.3,6.8,0.5,5.9,11.3,9.2,0.3,0.3,0.6,0.072,-3.8,0.7,-3.1,-0.1,False,False,False,False,True,Calvin Booth,Inactive
2007-08,31,PHI,NBA,C,31,204,7.1,0.382,0.0,0.37,3.5,18.8,11.1,5.4,1.6,7.0,11.3,7.8,-0.1,0.4,0.3,0.065,-5.5,3.2,-2.3,0.0,False,False,False,False,True,Calvin Booth,Inactive
2008-09,32,TOT,NBA,C,8,56,11.4,0.592,0.0,0.8,10.1,12.6,11.5,0.0,0.9,2.7,6.9,11.6,0.1,0.0,0.1,0.106,-2.7,-2.2,-4.8,0.0,False,False,False,False,True,Calvin Booth,Inactive
1979-80,23,TOT,NBA,SF,78,2857,17.0,0.524,0.007,0.323,8.8,16.7,12.7,9.1,1.6,0.7,11.8,23.2,3.5,3.7,7.1,0.12,1.2,-0.7,0.4,1.8,False,False,True,True,False,Calvin Natt,Inactive
1980-81,24,POR,NBA,SF,74,2111,14.8,0.541,0.01,0.356,7.7,14.6,11.1,10.0,1.6,0.5,15.1,20.3,2.2,2.0,4.2,0.095,0.1,-0.9,-0.8,0.7,False,False,True,True,False,Calvin Natt,Inactive
1981-82,25,POR,NBA,SF,75,2599,19.0,0.622,0.009,0.438,8.4,17.9,13.2,8.0,1.1,0.8,11.6,19.1,7.0,2.3,9.3,0.171,3.0,-0.7,2.3,2.8,False,False,True,True,False,Calvin Natt,Inactive
1982-83,26,POR,NBA,SF,80,2879,19.0,0.593,0.017,0.361,8.3,15.1,11.7,9.1,1.0,0.6,12.9,22.3,7.1,2.7,9.8,0.164,3.0,-1.1,1.8,2.8,False,False,True,True,False,Calvin Natt,Inactive
1983-84,27,POR,NBA,SF,79,2638,16.9,0.633,0.02,0.403,7.3,14.3,10.7,9.3,1.2,0.5,14.1,17.9,6.3,2.1,8.4,0.154,2.2,-0.7,1.5,2.3,False,False,True,True,False,Calvin Natt,Inactive
1984-85,28,DEN,NBA,PF,78,2657,21.8,0.604,0.002,0.449,7.9,17.2,12.2,12.4,1.3,0.7,11.2,24.1,8.0,2.3,10.2,0.185,4.2,-1.0,3.1,3.4,False,False,True,True,False,Calvin Natt,Inactive
1985-86,29,DEN,NBA,PF,69,2007,18.6,0.562,0.006,0.373,6.2,17.0,11.3,11.6,1.3,0.4,10.7,23.3,3.9,2.3,6.1,0.146,2.1,-0.8,1.3,1.7,False,False,True,True,False,Calvin Natt,Inactive
1986-87,30,DEN,NBA,PF,1,20,15.2,0.46,0.0,0.2,9.9,16.8,13.1,13.4,2.3,0.0,8.4,22.8,0.0,0.0,0.0,0.076,-2.7,-2.4,-5.1,0.0,False,False,True,True,False,Calvin Natt,Inactive
1987-88,31,DEN,NBA,PF,27,533,14.4,0.537,0.005,0.351,6.6,12.5,9.5,11.6,1.1,0.3,11.1,19.7,0.6,0.5,1.1,0.102,0.2,-1.1,-0.9,0.2,False,False,True,True,False,Calvin Natt,Inactive
1988-89,32,TOT,NBA,SF,24,353,10.7,0.501,0.009,0.681,8.1,15.7,11.7,6.6,1.0,0.5,16.6,19.8,0.0,0.3,0.3,0.036,-2.4,-1.7,-4.1,-0.2,False,False,True,True,False,Calvin Natt,Inactive
1989-90,33,IND,NBA,SF,14,164,14.4,0.701,0.0,0.71,7.5,17.0,12.5,7.5,0.3,0.0,10.9,12.1,0.5,0.1,0.5,0.159,0.8,-1.2,-0.4,0.1,False,False,True,True,False,Calvin Natt,Inactive
2014-15,24,CHI,NBA,PF,18,64,2.1,0.309,0.0,0.357,10.5,3.3,6.8,2.2,1.6,1.1,15.6,13.5,-0.1,0.0,-0.1,-0.048,-7.0,-2.0,-9.0,-0.1,False,False,False,True,True,Cameron Bairstow,Inactive
2015-16,25,CHI,NBA,C,18,103,6.8,0.391,0.125,0.2,4.2,24.0,14.3,8.7,1.0,2.1,8.4,20.3,-0.1,0.1,0.0,-0.004,-6.7,-0.9,-7.5,-0.1,False,False,False,True,True,Cameron Bairstow,Inactive
2021-22,24,POR,NBA,SF,3,46,12.5,0.47,0.429,0.143,13.8,22.3,17.9,9.4,0.0,2.1,0.0,14.0,0.1,0.0,0.1,0.097,-1.0,-3.0,-4.0,0.0,False,False,True,False,False,Cameron McGriff,Inactive
